ticket_id,created_at,resolved_at,priority,category,channel,agent_id,region,status,resolution_hours,sla_target_hours,sla_breached,csat_score,num_replies,first_response_hours
TKT00971,2024-07-09 17:14:28,2024-07-10 15:37:16,High,Shipping,Email,AGT017,South,Escalated,22.38,8,True,5,9,6.1
TKT00972,2024-01-04 12:16:26,2024-01-05 07:30:50,High,Billing,Social Media,AGT005,West,Resolved,19.24,8,True,2,5,0.41
TKT00973,2024-01-26 21:49:15,2024-01-27 03:51:03,High,Shipping,Phone,AGT012,North,Resolved,6.03,8,False,3,3,1.84
TKT00974,2024-06-01 23:09:19,2024-06-02 06:12:19,Medium,Shipping,Social Media,AGT011,South,Resolved,7.05,24,False,5,9,0.76
TKT00975,2024-08-08 10:00:04,2024-08-08 18:30:04,Medium,Product Info,Social Media,AGT016,North,Resolved,8.5,24,False,4,6,0.42
TKT00976,2024-07-14 18:39:51,2024-07-15 18:30:15,Medium,Product Info,Phone,AGT004,West,Resolved,23.84,24,False,5,3,22.66
TKT00977,2024-08-09 04:14:20,2024-08-15 00:24:32,Low,Product Info,Chat,AGT003,North,Resolved,140.17,72,True,5,8,15.57
TKT00978,2024-05-21 18:15:40,2024-05-21 19:17:28,Critical,Account,Phone,AGT006,East,Resolved,1.03,2,False,5,4,0.12
TKT00979,2024-05-16 16:50:13,2024-05-18 08:33:25,Medium,Technical,Chat,AGT009,South,Resolved,39.72,24,True,2,6,5.38
TKT00980,2024-08-23 21:24:19,2024-08-24 08:10:31,Medium,Product Info,Social Media,AGT020,Central,Resolved,10.77,24,False,4,6,3.51
TKT00981,2024-09-12 07:40:08,2024-09-12 11:49:44,High,Technical,Social Media,AGT015,North,Resolved,4.16,8,False,4,10,4.03
TKT00982,2024-02-12 07:33:24,2024-02-16 07:28:00,Medium,Returns,Phone,AGT012,West,Resolved,95.91,24,True,2,1,3.83
TKT00983,2024-10-16 15:42:41,2024-10-18 04:25:17,Medium,Returns,Phone,AGT012,Central,Closed,36.71,24,True,3,4,9.07
TKT00984,2024-03-04 03:31:51,2024-03-04 14:18:03,Medium,Shipping,Phone,AGT020,South,Closed,10.77,24,False,2,12,10.54
TKT00985,2024-08-02 21:49:04,2024-08-03 10:43:40,Medium,Account,Phone,AGT007,Central,Resolved,12.91,24,False,4,7,2.98
TKT00986,2024-08-18 05:42:54,2024-08-20 04:24:18,Medium,Shipping,Phone,AGT010,West,Resolved,46.69,24,True,2,11,21.78
TKT00987,2024-08-02 14:56:18,2024-08-02 19:35:54,Medium,Product Info,Email,AGT014,Central,Resolved,4.66,24,False,3,7,4.41
TKT00988,2024-10-18 22:46:24,2024-10-20 06:45:48,Low,Technical,Social Media,AGT006,Central,Resolved,31.99,72,False,4,4,27.22
TKT00989,2024-03-30 17:11:28,2024-04-10 10:08:28,Low,Account,Phone,AGT008,North,Closed,256.95,72,True,2,4,41.63
TKT00990,2024-08-15 08:48:24,2024-08-17 06:59:48,Medium,Product Info,Email,AGT020,Central,Closed,46.19,24,True,2,3,5.95
TKT00991,2024-01-17 14:47:40,2024-01-21 04:54:52,Medium,Billing,Email,AGT001,West,Escalated,86.12,24,True,4,12,12.94
TKT00992,2024-12-31 00:51:49,2025-01-01 06:08:37,Medium,Returns,Social Media,AGT018,North,Resolved,29.28,24,True,1,12,22.26
TKT00993,2024-03-04 03:46:22,2024-03-04 14:34:58,Medium,Shipping,Email,AGT014,South,Resolved,10.81,24,False,5,11,3.74
TKT00994,2024-05-15 03:32:10,2024-05-15 08:27:58,High,Shipping,Social Media,AGT007,South,Closed,4.93,8,False,4,6,1.53
TKT00995,2024-10-17 10:01:23,2024-10-18 10:48:11,Medium,Shipping,Phone,AGT009,North,Resolved,24.78,24,True,1,6,13.57
TKT00996,2024-10-17 23:04:45,2024-10-18 12:40:45,Medium,Account,Chat,AGT006,South,Resolved,13.6,24,False,4,5,11.7
TKT00997,2024-04-18 21:14:05,2024-04-21 22:37:29,Low,Technical,Social Media,AGT001,West,Resolved,73.39,72,True,2,3,70.02
TKT00998,2024-06-09 19:03:14,2024-06-10 20:26:38,Medium,Returns,Chat,AGT017,Central,Resolved,25.39,24,True,2,8,21.54
TKT00999,2024-04-25 11:15:41,2024-04-26 11:52:17,Low,Billing,Email,AGT011,South,Resolved,24.61,72,False,4,8,14.06
TKT01000,2024-04-26 07:22:26,2024-04-26 16:06:14,Medium,Billing,Phone,AGT017,Central,Resolved,8.73,24,False,4,9,8.4
TKT01001,2024-01-29 16:15:41,2024-01-29 22:25:53,High,Returns,Chat,AGT003,South,Resolved,6.17,8,False,3,12,2.87
TKT01002,2024-10-09 10:06:09,2024-10-11 08:54:45,Low,Returns,Email,AGT009,South,Resolved,46.81,72,False,5,1,9.8
TKT01003,2024-08-25 03:34:40,2024-08-27 19:36:28,Low,Returns,Email,AGT016,South,Resolved,64.03,72,False,3,8,5.43
TKT01004,2024-04-20 21:46:59,2024-04-23 15:21:47,Low,Returns,Email,AGT019,West,Closed,65.58,72,False,4,4,38.66
TKT01005,2024-05-08 14:49:28,2024-05-09 07:11:40,Medium,Shipping,Social Media,AGT001,Central,Resolved,16.37,24,False,3,11,4.98
TKT01006,2024-05-20 20:26:06,2024-05-21 02:30:54,High,Technical,Chat,AGT011,West,Resolved,6.08,8,False,2,9,2.91
TKT01007,2024-12-10 11:05:29,2024-12-13 03:45:05,Low,Billing,Chat,AGT014,South,Closed,64.66,72,False,3,4,13.87
TKT01008,2024-08-29 03:44:49,2024-08-29 22:08:49,Medium,Account,Chat,AGT017,East,Resolved,18.4,24,False,3,7,14.48
TKT01009,2024-06-15 18:48:14,2024-06-16 14:44:38,High,Returns,Phone,AGT006,South,Escalated,19.94,8,True,3,8,7.48
TKT01010,2024-06-05 12:09:01,2024-06-06 03:59:25,High,Account,Phone,AGT005,West,Resolved,15.84,8,True,2,7,0.14
TKT01011,2024-06-30 23:30:45,2024-07-01 05:40:21,Critical,Billing,Email,AGT014,South,Resolved,6.16,2,True,3,12,0.59
TKT01012,2024-08-06 13:55:22,2024-08-06 18:29:34,High,Billing,Chat,AGT011,Central,Resolved,4.57,8,False,3,5,0.58
TKT01013,2024-10-30 17:06:27,2024-11-06 08:00:27,Low,Account,Social Media,AGT016,West,Resolved,158.9,72,True,3,10,42.24
TKT01014,2024-05-21 19:35:03,2024-05-24 03:18:51,Low,Billing,Chat,AGT011,North,Resolved,55.73,72,False,2,12,23.12
TKT01015,2024-06-02 20:54:06,2024-06-04 13:14:30,Low,Technical,Phone,AGT019,Central,Resolved,40.34,72,False,3,5,27.85
TKT01016,2024-07-03 16:13:57,2024-07-07 11:09:45,Low,Billing,Chat,AGT011,West,Resolved,90.93,72,True,2,4,48.82
TKT01017,2024-01-12 05:06:25,2024-01-12 16:32:13,Medium,Account,Social Media,AGT020,North,Closed,11.43,24,False,4,1,10.44
TKT01018,2024-08-11 01:10:05,2024-08-14 12:02:53,Medium,Billing,Social Media,AGT019,East,Resolved,82.88,24,True,2,11,1.7
TKT01019,2024-02-27 19:21:39,2024-03-01 08:40:51,Low,Billing,Social Media,AGT018,Central,Resolved,61.32,72,False,5,4,46.13
TKT01020,2024-08-26 16:25:51,2024-08-27 23:29:27,High,Shipping,Phone,AGT009,North,Resolved,31.06,8,True,1,10,2.78
TKT01021,2024-01-11 14:37:00,2024-01-11 19:03:24,Medium,Product Info,Email,AGT014,North,Resolved,4.44,24,False,5,7,0.75
TKT01022,2024-09-29 16:39:58,2024-09-29 19:52:34,High,Returns,Phone,AGT011,Central,Resolved,3.21,8,False,5,3,0.74
TKT01023,2024-11-04 01:26:11,2024-11-12 12:54:59,Low,Billing,Phone,AGT018,East,Escalated,203.48,72,True,5,11,15.11
TKT01024,2024-04-29 07:54:33,2024-05-03 15:05:21,Low,Shipping,Social Media,AGT009,North,Closed,103.18,72,True,4,7,1.93
TKT01025,2024-07-13 01:47:30,2024-07-13 04:07:54,High,Product Info,Social Media,AGT007,Central,Closed,2.34,8,False,3,2,2.27
TKT01026,2024-03-03 05:55:49,2024-03-04 19:44:25,Medium,Returns,Phone,AGT017,East,Resolved,37.81,24,True,2,4,23.65
TKT01027,2024-05-10 18:31:20,2024-05-10 22:09:44,High,Account,Social Media,AGT016,West,Escalated,3.64,8,False,1,2,1.36
TKT01028,2024-11-29 10:56:52,2024-11-29 12:31:40,Critical,Billing,Social Media,AGT014,West,Resolved,1.58,2,False,4,5,1.18
TKT01029,2024-05-07 06:27:26,2024-05-07 09:29:14,High,Billing,Social Media,AGT005,North,Resolved,3.03,8,False,3,4,2.64
TKT01030,2024-07-31 05:44:01,2024-07-31 14:03:49,Medium,Account,Chat,AGT020,South,Resolved,8.33,24,False,4,2,6.57
TKT01031,2024-07-25 22:46:00,2024-07-30 18:36:24,Low,Technical,Email,AGT010,North,Resolved,115.84,72,True,3,8,2.56
TKT01032,2024-10-03 13:43:38,2024-10-04 21:19:38,High,Shipping,Email,AGT002,North,Resolved,31.6,8,True,1,4,0.83
TKT01033,2024-08-25 15:06:44,2024-08-25 19:22:20,Critical,Billing,Email,AGT016,East,Resolved,4.26,2,True,1,5,0.34
TKT01034,2024-12-08 03:30:35,2024-12-08 19:21:35,Medium,Account,Chat,AGT020,South,Resolved,15.85,24,False,5,3,12.79
TKT01035,2024-02-18 14:42:11,2024-02-20 12:02:35,Low,Product Info,Phone,AGT003,South,Closed,45.34,72,False,3,5,14.97
TKT01036,2024-09-23 18:49:11,2024-09-23 20:05:59,Critical,Product Info,Chat,AGT019,East,Resolved,1.28,2,False,5,11,0.27
TKT01037,2024-11-19 01:44:53,2024-11-23 22:11:53,Medium,Billing,Email,AGT013,South,Resolved,116.45,24,True,1,6,0.38
TKT01038,2024-11-17 21:00:54,2024-11-18 12:15:18,Medium,Account,Phone,AGT007,Central,Resolved,15.24,24,False,4,12,4.33
TKT01039,2024-04-05 09:17:40,2024-04-05 13:45:52,High,Account,Social Media,AGT011,North,Resolved,4.47,8,False,5,6,3.44
TKT01040,2024-11-24 00:55:31,2024-11-27 01:59:07,Low,Account,Social Media,AGT014,North,Resolved,73.06,72,True,1,12,21.36
TKT01041,2024-08-11 20:08:41,2024-08-12 03:31:29,High,Account,Chat,AGT015,West,Closed,7.38,8,False,5,9,1.52
TKT01042,2024-04-11 12:53:11,2024-04-11 22:33:59,High,Technical,Email,AGT001,Central,Resolved,9.68,8,True,3,4,5.58
TKT01043,2024-03-22 03:38:45,2024-03-22 06:48:21,Critical,Technical,Chat,AGT012,South,Resolved,3.16,2,True,4,10,0.91
TKT01044,2024-05-31 14:11:28,2024-06-15 01:48:04,Low,Billing,Social Media,AGT013,East,Resolved,347.61,72,True,4,5,0.13
TKT01045,2024-04-16 22:19:22,2024-04-18 15:01:58,Low,Returns,Chat,AGT010,South,Resolved,40.71,72,False,5,3,31.15
TKT01046,2024-03-22 23:31:23,2024-03-23 10:44:35,High,Technical,Phone,AGT013,North,Resolved,11.22,8,True,1,5,1.21
TKT01047,2024-12-10 05:31:42,2024-12-10 12:25:42,Medium,Product Info,Phone,AGT019,North,Resolved,6.9,24,False,3,9,2.22
TKT01048,2024-08-29 08:27:12,2024-08-30 07:41:36,Low,Product Info,Social Media,AGT020,South,Resolved,23.24,72,False,2,12,8.0
TKT01049,2024-05-10 04:06:29,2024-05-13 00:11:17,Low,Billing,Social Media,AGT013,East,Resolved,68.08,72,False,3,2,6.12
TKT01050,2024-05-03 18:00:19,2024-05-09 08:51:19,Medium,Returns,Email,AGT012,East,Closed,134.85,24,True,2,12,6.69
TKT01051,2024-08-02 09:08:51,2024-08-05 18:25:39,Low,Returns,Social Media,AGT011,South,Resolved,81.28,72,True,1,4,42.6
TKT01052,2024-10-14 22:05:13,2024-10-16 17:34:01,Medium,Billing,Social Media,AGT016,North,Resolved,43.48,24,True,2,10,20.13
TKT01053,2024-02-18 04:16:37,2024-02-20 01:54:25,Medium,Billing,Social Media,AGT019,West,Closed,45.63,24,True,3,1,8.4
TKT01054,2024-09-24 01:21:25,2024-09-25 01:36:25,High,Shipping,Social Media,AGT019,North,Resolved,24.25,8,True,3,3,0.29
TKT01055,2024-07-30 01:01:59,2024-07-30 09:15:47,Critical,Billing,Phone,AGT010,East,Escalated,8.23,2,True,2,4,0.63
TKT01056,2024-12-23 23:06:45,2024-12-24 04:04:57,High,Account,Phone,AGT015,West,Closed,4.97,8,False,3,3,4.21
TKT01057,2024-11-11 19:35:47,2024-11-13 00:05:11,High,Account,Phone,AGT012,North,Escalated,28.49,8,True,1,2,5.15
TKT01058,2024-07-14 07:21:36,2024-07-16 08:59:24,Low,Shipping,Social Media,AGT006,East,Closed,49.63,72,False,4,3,16.09
TKT01059,2024-09-16 23:23:08,2024-09-20 21:15:20,Low,Returns,Social Media,AGT010,Central,Resolved,93.87,72,True,2,4,6.81
TKT01060,2024-05-14 05:18:25,2024-05-16 05:14:49,Medium,Product Info,Social Media,AGT013,North,Closed,47.94,24,True,2,12,19.57
TKT01061,2024-10-18 02:59:35,2024-10-18 05:59:35,High,Account,Chat,AGT020,Central,Resolved,3.0,8,False,5,5,0.18
TKT01062,2024-05-05 08:13:20,2024-05-07 18:18:44,Low,Product Info,Phone,AGT008,South,Escalated,58.09,72,False,2,10,28.13
TKT01063,2024-10-17 06:59:57,2024-10-18 12:44:21,Medium,Returns,Social Media,AGT018,East,Closed,29.74,24,True,3,6,19.3
TKT01064,2024-04-30 11:39:23,2024-05-01 21:08:11,Low,Account,Phone,AGT012,South,Closed,33.48,72,False,4,10,4.4
TKT01065,2024-10-01 11:24:49,2024-10-01 13:15:13,Critical,Returns,Phone,AGT016,Central,Closed,1.84,2,False,3,4,0.91
TKT01066,2024-11-12 15:56:32,2024-11-13 06:09:08,Medium,Billing,Chat,AGT015,North,Resolved,14.21,24,False,5,9,9.28
TKT01067,2024-02-02 12:54:13,2024-02-02 18:28:25,High,Shipping,Email,AGT005,Central,Resolved,5.57,8,False,4,12,4.28
TKT01068,2024-12-04 16:27:39,2024-12-06 12:59:27,Low,Shipping,Chat,AGT007,Central,Closed,44.53,72,False,3,9,42.14
TKT01069,2024-06-10 00:14:48,2024-06-14 17:07:00,Low,Returns,Email,AGT019,North,Resolved,112.87,72,True,3,9,29.85
TKT01070,2024-11-03 06:31:46,2024-11-10 05:08:22,Low,Technical,Email,AGT008,East,Resolved,166.61,72,True,4,7,41.37
TKT01071,2024-07-14 17:16:21,2024-07-14 18:16:21,Critical,Shipping,Phone,AGT014,South,Closed,1.0,2,False,2,5,0.55
TKT01072,2024-04-26 12:47:12,2024-05-02 03:50:12,Low,Shipping,Email,AGT007,Central,Resolved,135.05,72,True,2,10,4.48
TKT01073,2024-02-18 06:08:07,2024-02-19 05:27:19,Medium,Product Info,Phone,AGT012,West,Resolved,23.32,24,False,1,10,13.18
TKT01074,2024-11-21 22:36:18,2024-11-22 04:24:18,High,Technical,Email,AGT007,South,Resolved,5.8,8,False,5,10,1.11
TKT01075,2024-03-17 16:12:20,2024-03-18 03:14:44,Medium,Technical,Email,AGT017,East,Escalated,11.04,24,False,4,2,3.92
TKT01076,2024-02-21 18:07:08,2024-02-23 01:04:08,Low,Returns,Phone,AGT006,West,Escalated,30.95,72,False,4,9,25.76
TKT01077,2024-02-03 12:19:07,2024-02-03 16:31:43,High,Billing,Social Media,AGT018,South,Closed,4.21,8,False,5,1,1.57
TKT01078,2024-02-20 18:55:36,2024-02-21 01:36:24,High,Shipping,Social Media,AGT019,Central,Resolved,6.68,8,False,5,5,2.21
TKT01079,2024-11-16 15:31:18,2024-11-17 16:22:18,Medium,Technical,Social Media,AGT010,North,Resolved,24.85,24,True,2,8,14.67
TKT01080,2024-09-27 01:30:56,2024-09-28 11:23:44,Low,Account,Chat,AGT002,East,Closed,33.88,72,False,5,9,1.04
TKT01081,2024-06-29 19:34:45,2024-06-29 20:56:57,Critical,Shipping,Chat,AGT007,Central,Resolved,1.37,2,False,5,12,0.16
TKT01082,2024-04-23 11:39:43,2024-04-24 15:54:07,Low,Shipping,Email,AGT006,North,Escalated,28.24,72,False,3,4,25.44
TKT01083,2024-05-03 12:02:32,2024-05-11 12:44:32,Low,Account,Phone,AGT001,West,Resolved,192.7,72,True,4,3,43.15
TKT01084,2024-12-14 20:46:21,2024-12-17 01:33:09,Medium,Account,Phone,AGT014,West,Resolved,52.78,24,True,2,7,19.78
TKT01085,2024-05-09 21:51:00,2024-05-10 20:43:12,Medium,Technical,Social Media,AGT016,South,Resolved,22.87,24,False,1,4,1.71
TKT01086,2024-02-04 06:40:33,2024-02-05 20:03:21,Low,Technical,Social Media,AGT016,East,Resolved,37.38,72,False,5,5,31.99
TKT01087,2024-04-13 03:08:58,2024-04-16 04:45:34,Low,Billing,Email,AGT013,West,Resolved,73.61,72,True,1,2,16.54
TKT01088,2024-12-21 02:27:14,2024-12-21 13:15:14,High,Technical,Chat,AGT003,West,Resolved,10.8,8,True,2,1,5.34
TKT01089,2024-06-11 01:35:35,2024-06-12 02:13:23,Medium,Technical,Phone,AGT007,South,Resolved,24.63,24,True,2,4,21.65
TKT01090,2024-05-29 18:24:29,2024-05-30 21:49:05,Low,Shipping,Social Media,AGT005,North,Closed,27.41,72,False,3,2,23.13
TKT01091,2024-03-23 05:13:10,2024-03-23 17:28:10,Medium,Account,Email,AGT018,West,Resolved,12.25,24,False,2,1,7.62
TKT01092,2024-01-20 05:13:27,2024-01-29 17:16:27,Low,Account,Email,AGT012,Central,Resolved,228.05,72,True,1,7,55.37
TKT01093,2024-10-15 19:51:50,2024-10-20 13:42:50,Low,Technical,Social Media,AGT002,East,Resolved,113.85,72,True,4,7,32.43
TKT01094,2024-11-09 09:06:13,2024-11-09 22:30:13,Medium,Product Info,Chat,AGT016,West,Resolved,13.4,24,False,4,6,3.08
TKT01095,2024-07-17 09:21:53,2024-07-20 10:50:41,Low,Product Info,Phone,AGT006,South,Resolved,73.48,72,True,1,7,51.2
TKT01096,2024-03-05 22:48:36,2024-03-07 19:40:12,Medium,Technical,Social Media,AGT013,West,Closed,44.86,24,True,2,8,22.86
TKT01097,2024-12-06 14:31:22,2024-12-07 00:29:34,Medium,Account,Chat,AGT011,Central,Resolved,9.97,24,False,3,12,6.61
TKT01098,2024-07-28 13:38:47,2024-07-29 02:36:59,Medium,Shipping,Email,AGT018,Central,Resolved,12.97,24,False,2,5,11.74
TKT01099,2024-01-27 07:15:37,2024-01-27 08:45:01,Critical,Returns,Social Media,AGT014,Central,Resolved,1.49,2,False,3,8,0.13
TKT01100,2024-05-19 20:30:41,2024-05-27 06:06:05,Low,Returns,Chat,AGT006,South,Resolved,177.59,72,True,3,8,17.77
TKT01101,2024-11-08 22:17:38,2024-11-09 11:41:38,Medium,Shipping,Email,AGT011,North,Resolved,13.4,24,False,1,1,12.34
TKT01102,2024-06-09 12:59:12,2024-06-09 16:40:00,High,Account,Email,AGT003,East,Resolved,3.68,8,False,3,6,2.19
TKT01103,2024-12-26 06:22:46,2024-12-26 08:41:22,High,Shipping,Chat,AGT011,South,Resolved,2.31,8,False,4,9,2.11
TKT01104,2024-11-17 17:05:47,2024-11-18 09:57:59,Medium,Returns,Chat,AGT018,North,Resolved,16.87,24,False,5,3,15.35
TKT01105,2024-07-14 17:12:52,2024-07-15 22:29:40,Low,Billing,Phone,AGT005,West,Resolved,29.28,72,False,1,3,13.15
TKT01106,2024-06-25 12:22:15,2024-07-05 02:28:15,Low,Shipping,Chat,AGT019,Central,Resolved,230.1,72,True,1,7,66.02
TKT01107,2024-11-20 11:40:34,2024-11-21 18:20:46,Low,Product Info,Phone,AGT007,Central,Escalated,30.67,72,False,5,8,0.59
TKT01108,2024-07-05 09:12:03,2024-07-05 12:42:03,High,Shipping,Email,AGT006,West,Resolved,3.5,8,False,4,3,0.28
TKT01109,2024-08-17 15:45:47,2024-08-19 04:17:35,Low,Account,Social Media,AGT009,North,Resolved,36.53,72,False,5,1,4.86
TKT01110,2024-10-20 00:41:58,2024-10-20 01:49:10,Critical,Returns,Social Media,AGT001,North,Resolved,1.12,2,False,4,5,0.81
TKT01111,2024-07-27 12:27:23,2024-07-29 07:12:23,Low,Returns,Chat,AGT014,West,Resolved,42.75,72,False,3,2,39.05
TKT01112,2024-09-17 04:07:59,2024-09-17 06:46:23,High,Billing,Chat,AGT011,North,Resolved,2.64,8,False,5,2,0.49
TKT01113,2024-01-05 00:29:22,2024-01-05 21:39:34,High,Billing,Email,AGT003,South,Resolved,21.17,8,True,4,8,5.08
TKT01114,2024-11-09 04:26:27,2024-11-10 03:37:15,Low,Product Info,Email,AGT004,South,Resolved,23.18,72,False,5,2,0.19
TKT01115,2024-01-26 02:53:28,2024-01-26 09:13:16,High,Technical,Chat,AGT007,West,Resolved,6.33,8,False,3,3,3.02
TKT01116,2024-08-14 06:43:58,2024-08-14 22:45:46,Medium,Returns,Phone,AGT002,South,Closed,16.03,24,False,5,10,15.6
TKT01117,2024-04-06 06:48:36,2024-04-08 13:20:24,Medium,Product Info,Social Media,AGT003,Central,Resolved,54.53,24,True,1,7,12.21
TKT01118,2024-06-25 08:45:58,2024-06-28 04:38:10,Low,Shipping,Phone,AGT009,East,Closed,67.87,72,False,5,2,4.28
TKT01119,2024-11-13 15:39:33,2024-11-14 11:12:33,Medium,Product Info,Email,AGT002,North,Resolved,19.55,24,False,5,6,13.68
TKT01120,2024-05-14 11:37:00,2024-05-15 11:10:36,Medium,Billing,Social Media,AGT019,East,Closed,23.56,24,False,4,6,12.91
TKT01121,2024-03-28 01:33:16,2024-03-28 22:52:28,Medium,Technical,Phone,AGT019,West,Resolved,21.32,24,False,5,8,9.7
TKT01122,2024-01-13 05:04:35,2024-01-18 08:39:23,Low,Shipping,Chat,AGT014,West,Resolved,123.58,72,True,4,7,57.0
TKT01123,2024-10-30 06:41:45,2024-10-30 15:54:57,Medium,Technical,Phone,AGT005,East,Resolved,9.22,24,False,4,8,3.68
TKT01124,2024-04-26 06:54:56,2024-04-29 20:04:32,Low,Returns,Chat,AGT009,West,Escalated,85.16,72,True,2,1,25.51
TKT01125,2024-11-07 10:32:01,2024-11-08 21:29:37,Low,Account,Chat,AGT016,West,Resolved,34.96,72,False,4,5,22.11
TKT01126,2024-08-07 22:16:07,2024-08-08 21:29:19,Low,Account,Phone,AGT020,South,Resolved,23.22,72,False,3,8,1.56
TKT01127,2024-04-17 11:52:35,2024-04-18 20:39:59,Medium,Shipping,Social Media,AGT008,East,Resolved,32.79,24,True,4,10,19.07
TKT01128,2024-11-19 20:50:09,2024-11-21 11:26:09,Medium,Technical,Chat,AGT011,South,Resolved,38.6,24,True,3,8,21.38
TKT01129,2024-03-16 22:42:17,2024-03-20 02:42:17,Low,Billing,Phone,AGT013,North,Resolved,76.0,72,True,2,4,56.99
TKT01130,2024-01-31 17:14:54,2024-02-05 10:39:30,Low,Technical,Social Media,AGT012,Central,Resolved,113.41,72,True,2,5,68.88
TKT01131,2024-10-01 07:17:02,2024-10-03 05:49:26,Medium,Account,Email,AGT020,East,Closed,46.54,24,True,5,12,21.25
TKT01132,2024-05-07 13:41:24,2024-05-08 22:34:12,Medium,Returns,Phone,AGT010,South,Resolved,32.88,24,True,1,1,0.79
TKT01133,2024-07-07 16:55:40,2024-07-11 22:16:40,Medium,Shipping,Social Media,AGT003,Central,Resolved,101.35,24,True,2,8,18.23
TKT01134,2024-05-21 07:12:03,2024-05-25 17:09:39,Low,Account,Chat,AGT015,East,Escalated,105.96,72,True,1,2,3.87
TKT01135,2024-03-13 11:28:42,2024-03-22 03:41:54,Low,Shipping,Social Media,AGT012,East,Resolved,208.22,72,True,1,6,44.18
TKT01136,2024-06-14 20:35:36,2024-06-15 04:35:00,High,Product Info,Chat,AGT010,West,Resolved,7.99,8,False,4,2,1.2
TKT01137,2024-02-17 13:07:07,2024-02-28 06:16:43,Low,Technical,Email,AGT008,West,Resolved,257.16,72,True,2,1,37.82
TKT01138,2024-10-07 03:15:27,2024-10-08 21:10:03,Medium,Shipping,Phone,AGT005,South,Resolved,41.91,24,True,1,11,16.44
TKT01139,2024-09-02 01:32:36,2024-09-04 09:12:48,Low,Product Info,Chat,AGT008,Central,Resolved,55.67,72,False,5,7,42.11
TKT01140,2024-05-28 17:55:17,2024-05-29 14:41:29,Medium,Billing,Email,AGT017,North,Resolved,20.77,24,False,4,1,4.42
TKT01141,2024-12-25 02:56:07,2024-12-26 01:51:19,Medium,Billing,Chat,AGT012,West,Resolved,22.92,24,False,5,9,0.27
TKT01142,2024-05-16 20:15:10,2024-05-17 18:04:58,Medium,Returns,Phone,AGT010,East,Resolved,21.83,24,False,5,5,8.63
TKT01143,2024-08-16 21:58:04,2024-08-19 12:14:52,Medium,Shipping,Chat,AGT001,South,Resolved,62.28,24,True,3,7,19.33
TKT01144,2024-10-18 10:52:19,2024-10-21 02:25:19,Medium,Technical,Phone,AGT007,East,Resolved,63.55,24,True,4,11,15.06
TKT01145,2024-09-18 00:52:01,2024-09-18 07:58:37,Medium,Account,Phone,AGT007,South,Resolved,7.11,24,False,3,12,2.82
TKT01146,2024-03-25 17:54:05,2024-03-27 20:43:53,Low,Shipping,Chat,AGT020,North,Resolved,50.83,72,False,5,1,43.36
TKT01147,2024-01-01 11:02:53,2024-01-02 13:21:29,Medium,Billing,Email,AGT009,North,Resolved,26.31,24,True,5,11,4.66
TKT01148,2024-05-23 15:12:00,2024-05-24 04:54:00,Medium,Account,Email,AGT003,East,Resolved,13.7,24,False,1,8,12.75
TKT01149,2024-11-21 01:06:20,2024-11-22 17:40:32,High,Technical,Email,AGT004,North,Closed,40.57,8,True,1,8,6.97
TKT01150,2024-05-18 00:49:16,2024-05-21 01:58:16,Medium,Returns,Chat,AGT009,South,Resolved,73.15,24,True,3,11,9.12
TKT01151,2024-07-30 06:22:20,2024-08-05 07:59:32,Low,Shipping,Email,AGT015,East,Closed,145.62,72,True,1,12,34.55
TKT01152,2024-04-06 08:32:58,2024-04-06 17:55:10,High,Billing,Email,AGT009,Central,Closed,9.37,8,True,5,7,4.52
TKT01153,2024-05-26 13:15:14,2024-05-27 17:35:02,Medium,Technical,Chat,AGT002,East,Resolved,28.33,24,True,4,6,17.46
TKT01154,2024-07-27 06:20:01,2024-07-27 23:36:13,Medium,Account,Phone,AGT012,South,Closed,17.27,24,False,5,8,11.7
TKT01155,2024-11-04 09:13:07,2024-11-06 18:52:43,Medium,Shipping,Social Media,AGT003,West,Closed,57.66,24,True,2,11,4.03
TKT01156,2024-11-02 12:26:20,2024-11-05 05:20:56,Low,Returns,Chat,AGT005,South,Closed,64.91,72,False,3,7,5.4
TKT01157,2024-10-05 01:31:42,2024-10-05 19:50:18,Medium,Billing,Chat,AGT017,South,Resolved,18.31,24,False,3,6,9.01
TKT01158,2024-07-21 19:02:46,2024-07-23 11:20:46,Low,Account,Social Media,AGT018,North,Resolved,40.3,72,False,4,11,18.34
TKT01159,2024-09-15 03:55:29,2024-09-15 14:39:53,High,Technical,Phone,AGT001,South,Closed,10.74,8,True,3,5,6.62
TKT01160,2024-01-13 00:35:25,2024-01-13 08:43:49,Medium,Billing,Email,AGT007,North,Resolved,8.14,24,False,3,2,3.49
TKT01161,2024-12-23 21:45:23,2024-12-24 12:19:35,Medium,Shipping,Social Media,AGT001,Central,Resolved,14.57,24,False,3,8,9.29
TKT01162,2024-01-17 18:12:15,2024-01-17 22:45:15,Medium,Product Info,Social Media,AGT016,Central,Closed,4.55,24,False,5,7,3.16
TKT01163,2024-01-14 13:50:03,2024-01-15 01:06:51,Medium,Account,Social Media,AGT016,East,Resolved,11.28,24,False,5,2,2.84
TKT01164,2024-08-20 13:49:47,2024-08-20 23:52:11,High,Product Info,Email,AGT004,East,Resolved,10.04,8,True,5,12,6.85
